,smiles,idx,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,P_ratio,predict_al,predict_solv,sascore,scscore,spatial,capacity,ranker_al
587,CCC(C)[B-](OC)(C1CCCC1)C1CCCC1,587,17.0,17.0,2.0,5.0,1.0,237.2159999999999,206.976,9.23,5.266800000000005,76.91400000000006,100.0,0.1220785641716279,-0.5917365826744936,1.0,1.411764705882353,1.7058823529411764,6.320972222222222,-0.5625,0.073409188754123,0.7848651376320324,0.6196666166010969,0.811737333701795,928.0311869716704,1215.6820153334727,1497.629793358837,2.770408477700184,0.6243893478705085,0.0008746875591009,1.2152936306570674,0.0,8.0,0.5,-0.0123707977939201,0.3191489361702126,0.6382978723404255,0.0212765957446808,0.0,0.0,0.0,0.0212765957446808,0.0,2.173896500289237,-0.0617642562500169,4.288985998913761,2.0253416694255937,435.0,0.0,0.7261034997107627
588,CO[B-](C1CCCC1)(C1CCCC1)C1CCCC1,588,18.0,18.0,2.0,4.0,1.0,249.22699999999992,218.987,9.23,5.410900000000005,79.41700000000006,104.0,0.1223436211761485,-0.5917259190050171,0.6111111111111112,0.8888888888888888,1.1111111111111112,6.452222222222223,-0.5069444444444444,0.0741542296861962,0.7756912414938649,0.6311125873168009,0.7558412335753693,1101.7113342328769,1319.445801977868,1745.665284409624,2.89127867762966,0.547277263574368,0.000686061048924,1.1278062244948075,0.0,8.0,0.5,-0.0123706483432529,0.3333333333333332,0.625,0.0208333333333333,0.0,0.0,0.0,0.0208333333333333,0.0,2.2128041275047736,-0.0601669312500021,3.688027170537495,1.5338461324270587,513.0,0.0,0.6871958724952263
589,[H][B-]([H])([H])[H],589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.733125060693073,-0.0820675907421116,8.479573080261886,1.0,0.0,0.0,0.8331250606930731
590,[H][B-]([H])([H])C,590,2.0,2.0,1.0,0.0,0.0,28.871,22.823,0.0,-0.6001000000000001,15.803,14.0,-0.0510458303344511,-0.1985960883699591,1.5,1.5,1.5,2.25,0.75,0.4194450634512378,0.9643749274898024,0.2645392205874932,0.9873206060607544,7.006324156123644,26.149197070739174,26.48501095816296,1.016306829130199,0.5922705239151306,0.1409184879346211,0.5265474671938022,0.0,1.0,0.0,-0.0510458303344511,0.125,0.75,0.0,0.0,0.0,0.0,0.125,0.0,3.071108149549981,-0.0808550447916684,5.9558602266417,1.0,6.0,0.0,0.1711081495499811
591,[H][B-]([H])([H])CC,591,3.0,3.0,1.0,0.0,0.0,42.898,34.834,0.0,-0.2099999999999999,20.41999999999999,20.0,-0.048188672938371,-0.1897242068437262,2.0,2.0,2.0,2.236111111111111,0.7638888888888888,0.4030478275038687,0.9637770076122466,0.2667093541628852,0.8835566561477132,18.1520920848618,60.13438049417218,68.0594504899739,1.3060409491471088,0.4617750577443092,0.0486751968873366,0.5599964360723267,0.0,1.0,0.0,-0.048188672938371,0.1818181818181818,0.7272727272727274,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,3.127423675538753,-0.080063290104166,4.803764730942675,1.2357405020067036,18.0,0.0,0.22742367553875287
592,[H][B-]([H])([H])O,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.733125060693073,-0.0820675907421116,6.203244842026315,1.0014924361481883,6.0,0.0,0.8331250606930731
593,[H][B-]([H])([H])C(C)CC,593,5.0,5.0,1.0,1.0,0.0,70.952,58.856,0.0,0.5702,29.653999999999986,32.0,-0.0447367708880203,-0.1785486255894547,1.8,2.0,2.0,2.333333333333333,0.6875,0.2764558592427657,0.9319334214904514,0.3626294222882368,0.7562410853629506,68.75352415182266,143.38119449605628,189.59720289098263,1.6825611319017226,0.3630417265047322,0.0109993065038092,0.5606559928340031,0.0,1.0,0.0,-0.0447367708880203,0.2352941176470588,0.7058823529411765,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,2.8520116575766346,-0.0774084531250025,4.3563146699909385,2.005801596442281,75.0,0.0,0.04798834242336536
594,[H][B-]([H])([H])C1CCCC1,594,6.0,6.0,1.0,0.0,0.0,82.96300000000001,70.86699999999999,0.0,0.7142999999999999,32.15699999999999,36.0,-0.0444002369096945,-0.1754817577686931,1.1666666666666667,1.6666666666666667,1.8333333333333333,1.5972222222222223,0.7430555555555556,0.1681968772112159,0.8833383932853427,0.4687358349305814,0.793251634342917,89.36669651068539,151.23716340874026,190.6547139156117,1.6121730216198598,0.5455734654186744,0.0088763674312171,0.7503743738555175,0.0,1.0,0.0,-0.0444002369096946,0.2777777777777778,0.6666666666666669,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,2.567641509864871,-0.0740190359375005,4.002805661408333,1.8725836850797877,153.0,0.0,0.3323584901351291
595,[H][B-]([H])(C)C,595,3.0,3.0,1.0,0.0,0.0,42.898,34.834,0.0,0.2513999999999999,20.27199999999999,20.0,-0.0387081714097888,-0.1961185009232393,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.25,0.5,0.4431358244034461,0.9702107251734704,0.2422625616110935,0.9003274056155849,17.606155624048306,65.43026834377284,72.67386057079526,1.3471784556432884,0.4517981006481271,0.0511370809642182,0.5426924797918509,0.0,1.0,0.0,-0.0387081714097888,0.1818181818181818,0.7272727272727274,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,3.161181902011632,-0.0808407197916668,6.511249346327291,1.5114770195113394,18.0,0.0,0.26118190201163216
596,[H][B-]([H])(C)CC,596,4.0,4.0,1.0,1.0,0.0,56.925,46.845,0.0,0.6415,24.88899999999999,26.0,-0.0359405808690901,-0.1958790241834825,1.75,2.0,2.0,2.305555555555556,0.5138888888888888,0.5934919548716463,0.98681022151385,0.1618813970652174,0.9371975285528042,24.139446275875898,139.7531143202931,149.1180995068309,1.658108885978303,0.35782496048733,0.0388243175855034,0.6024891111022657,0.0,1.0,0.0,-0.0359405808690901,0.2142857142857142,0.7142857142857141,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,2.971935812350853,-0.0794532104166677,5.569276892621826,1.3986295588128577,30.0,0.0,0.07193581235085311
