R1,mean,var,num,difference
*CCOC(C)(C)C,3.919423261130571,0.0,1,0.019423261130571134
*C1CCCCCCC1,3.4783904187190244,0.0,1,-0.4216095812809755
*C1CCCCC1,2.726455944533616,0.33897740597568043,6,-5.487478538557935
*c1c(F)cccc1F,4.623841496085371,0.0,1,0.7238414960853707
*c1cc(C)ccc1C=O,4.617950209879124,0.0,1,0.7179502098791244
*c1csc(C=O)c1,4.632981833446108,0.0,1,0.7329818334461078
*C(C)=Cc1ccccc1,3.833366944085644,0.0,1,-0.06663305591435575
*C,2.811909313791521,0.5043739095841978,17,-16.407535404207323
*c1ccc2ocnc2c1,4.425347328602824,0.0,1,0.5253473286028245
*C1C=CCCC1,2.827489008653792,0.0,1,-0.9274890086537919
*C1CCCC1C,3.5505743213950693,0.0,1,-0.34942567860493057
*C#CCOC,3.4884804368569147,0.09953905418687725,2,-1.311980508956208
*CC(=C)C,3.326027879464054,0.0,1,-0.573972120535946
*c1cccc(C#N)c1,4.882979176036272,0.0,1,0.9829791760362725
*C(CCCC)=C(F)F,2.901316484949921,0.0,1,-0.9986835150500788
*CCC1OCCO1,3.861321301237396,0.0,1,-0.03867869876260377
*C(F)=C(F)F,4.43052567393954,0.019083913668358286,2,-0.45039041239210165
*C1CC1,4.254538124579005,0.0,1,0.35453812457900513
*c1ccccc1C,4.2599477675308055,0.0,1,0.3599477675308056
*C1CCC(F)(F)CC1,3.653216037724748,0.0,1,-0.24678396227525212
*c1ccc(O)c(C)c1,3.871827655078263,0.0,1,-0.028172344921737036
*CCN,3.712719389023922,0.0,1,-0.18728061097607807
*C(=O)c1ccccn1,3.779768484739148,0.0,1,-0.12023151526085174
*COCCCCC=C,3.633871393996159,0.0,1,-0.26612860600384103
*n1ccnc1,4.120380067888078,0.0,1,0.2203800678880783
*CCc1ccccc1,3.775496281810648,0.0,1,-0.1245037181893518
*N1CCCC1,2.3263868160858103,0.0,1,-0.4263868160858104
*C=C(C)C,3.950648438616257,0.0,1,0.0506484386162569
*N,2.8156996333626716,0.007552770317447414,2,-1.9081468630452243
*C(C)c1ccccc1,2.876891457223034,0.13567040900574764,2,-1.8412210482172866
*C1CC2CCC1C2,3.695603365807781,0.0,1,-0.20439663419221876
*CCC(=O)CC,3.8759828486270513,0.0,1,-0.024017151372948575
*c1cccc(C(C)C)c1,4.309562465669201,0.0,1,0.40956246566920074
*C1(c2ccccc2)CC1,4.0195179825933,0.0,1,0.11951798259329971
*CCN1CCCC1=O,4.375460515622425,0.0,1,0.4754605156224252
*C(=O)c1ccc(C)cc1,3.765068841273096,0.0,1,-0.13493115872690398
*C=Cc1ccsc1,3.8945492439276808,0.0,1,-0.005450756072319152
*c1cnc(C)nc1,4.721745693112046,0.0,1,0.8217456931120464
*c1ccc(F)nc1,4.78461510493614,0.0,1,0.8846151049361404
*C(C)=C(C)C,3.517953194798244,0.0,1,-0.3820468052017558
*C#Cc1ccccc1,3.25278182187059,0.4236824704899698,9,-8.22353570763944
*COC(C)(C)C,3.679143139345031,0.0,1,-0.220856860654969
*OO,3.372053382907826,0.0,1,-0.5279466170921738
*C#CCC,2.3073986427961626,0.04126678441221176,5,-4.366131858383951
*OCC(N)C(=O)O,4.063616912994544,0.0,1,0.16361691299454373
*c1c(C)noc1C,4.418174381514627,0.0,1,0.5181743815146267
*COC(C)=O,3.958915287354953,0.0,1,0.058915287354952994
*C(F)=C(F)CCCC,4.126723064722398,0.0,1,0.22672306472239834
*CN1CCCC1,2.739655781724489,0.0,1,-0.8396557817244892
*c1ccccc1F,4.533259909311232,0.0,1,0.6332599093112319
*c1ccncc1,4.610371811681539,0.0,1,0.7103718116815387
*C(C)C,2.7369795323097525,0.7656158664202516,2,-1.0713636658895012
*CC=CSC(C)C,2.160263429549902,0.0,1,-0.260263429549902
*C(=C)C=C,4.040653141938774,0.0,1,0.14065314193877443
*C#CC1CCCCC1,2.678684370885623,0.00021965417319437316,2,-1.778464716712429
*c1ccc(O)cc1,3.993060257035443,0.0,1,0.09306025703544307
*CCC=C,3.896388740219964,0.0,1,-0.003611259780035958
*C1CCCC1,2.675744170078392,0.13482267208781082,12,-11.64092149799058
*CC=C(C)C,3.3087458661959004,0.0,1,-0.5912541338040995
*C(CC)CCC,1.806833877028609,0.010384206031427933,2,-0.8964496709971812
*C(O)C(C)(C)C,3.566278068612396,0.0,1,-0.3337219313876041
*C1COC(=O)C1,3.8354622283214286,0.0,1,-0.06453777167857133
*C#CC,3.579517815981432,0.5952946386400522,4,-2.7251875453785157
*C(F)(F)F,3.9662460610451404,0.4477427526426293,2,-0.48601118631223006
*CCCCC,3.523670327510186,0.10024945235800753,2,-1.2760802201318062
*CC=CCCC,3.176024575841487,0.0,1,-0.723975424158513
*c1ccncn1,4.4352686355420445,0.0,1,0.5352686355420446
*c1cccc(C)c1O,3.909627127016444,0.0,1,0.009627127016444081
*C(=O)c1ccoc1,3.773390112969676,0.0,1,-0.12660988703032405
*C(=O)C(C)C,3.544851746385174,0.0,1,-0.3551482536148258
*C=CCO,4.332039151166384,0.0,1,0.43203915116638436
*C#CC(=O)C(C)(C)C,5.4553237539539445,0.0,1,1.5553237539539446
*CC=CCCCCC,3.206229322688222,0.0,1,-0.693770677311778
*C(=O)C1CCCCC1,3.4991038000720773,0.0,1,-0.4008961999279226
*C#CC1=CCCCC1,3.8814142607675732,0.018785860812422915,2,-0.9997998784200037
*C(F)(F)C(F)(F)F,4.540959852136308,0.011856051855928175,3,-1.3471840960077637
*c1cc(F)cc(F)c1,4.675243988704048,0.0,1,0.7752439887040476
*c1ccccc1,3.395853405819527,0.4126443000903352,19,-18.091502294090137
*CC(C)C(=O)N(C)C,4.467533291701786,0.0,1,0.5675332917017859
*n1cncn1,4.636666268333266,0.06863276529394777,2,-0.19470096637278633
*CCC,3.0079496724023276,0.1603468168132747,6,-5.731703510784397
*C(C)C(C)C,2.066434832487258,0.004293686522963441,4,-3.1621411459642945
*c1ccoc1,2.843932908225157,0.38029080002264937,5,-4.563642108202508
*CCCCC=C,4.683992480698736,0.0,1,0.783992480698736
*C1CCCC(=O)C1,3.843070559153119,0.0,1,-0.05692944084688101
*C=CC=CCCC,3.607587821941885,0.0,1,-0.29241217805811504
*C=CC1CC1,3.857672241280752,0.0,1,-0.0423277587192481
*CCCCCC,2.6340738645901576,0.0886647364176119,6,-5.645409128172545
*C#N,4.03974185958627,0.4801431219587938,9,-7.380115018454936
*c1ccco1,3.794170162461061,0.017870474785174534,2,-1.0879593627537645
*CCOCC,3.806865680159626,0.0,1,-0.09313431984037379
*C1CC1CCCC,4.160174141573103,0.0,1,0.26017414157310315
*P(=O)(OC)OC,4.276035196665704,0.0,1,0.3760351966657045
*OCC(=O)CO,4.24804818572623,0.0,1,0.34804818572622986
*C#CCCCCCC,3.1948211802877102,1.3083543967349054,5,-3.3968244229773843
*O,3.106375332158578,0.7156084725188017,15,-14.07801619532262
*c1cccc(C(C)=O)c1,4.68723064724804,0.0,1,0.7872306472480397
*OC1=CCCCC1C,2.8089906420667563,0.0,1,-0.9089906420667564
*C1CC1c1ccccc1,3.985013821315922,0.0,1,0.08501382131592194
*C(=O)CCCC=O,3.667651729803459,0.0,1,-0.2323482701965407
*C(O)C(C)C,3.54372791210985,0.0,1,-0.35627208789014997
*C(C)CC(C)=O,3.6981449183829658,0.0,1,-0.20185508161703414
*C(C)(C)CC(C)=O,3.5065706311848133,0.0,1,-0.39342936881518664
*C(=O)C(C)(C)C,3.5306582365143595,0.0,1,-0.3693417634856404
*N(C)C,2.322979938332422,0.0,1,-0.4229799383324222
*CN1CCCCC1,2.6411121148382866,0.0,1,-0.7411121148382867
*C=CCCC,4.205568338602731,0.0,1,0.30556833860273125
*CS(C)=O,2.829908109554405,0.02660167220792039,2,-1.903306437346485
*C=Cc1ccccc1,4.03716190858721,0.0,1,0.13716190858721022
*CCCC,2.77784120321045,0.1589231822423802,24,-23.71891802096807
*C1=CCC(F)(F)CC1,4.119990943672553,0.0,1,0.21999094367255312
*CC(C)(C)C,3.756712194641364,0.0,1,-0.14328780535863572
*C(N)=O,2.90260630927107,0.0,1,-0.9973936907289298
*c1cncnc1,4.915706427426182,0.0,1,1.0157064274261818
*c1ccc(C)cc1,4.232839687520606,0.0,1,0.3328396875206061
*c1ccsc1,2.82286196797481,0.5458653048209856,5,-4.376996663153824
*COCC#C,3.824920499563972,0.0,1,-0.07507950043602785
*c1cnc(F)c(C)c1,4.597645000779796,0.0,1,0.6976450007797959
*C=CC(C)=CCO,3.766157300613267,0.0,1,-0.133842699386733
*CC=CCC,3.2594958019368803,0.0,1,-0.6405041980631196
*OC(C)C,3.2840854591385855,0.7103529610082288,12,-10.905561579853185
*C(C)CCCC,3.2039245100291693,0.0,1,-0.6960754899708306
*C1CCCCC1C,3.588577879458566,0.0,1,-0.31142212054143403
*c1c(C)cc(C)cc1C,3.966175311188756,0.0,1,0.06617531118875597
*c1ccccc1CO,4.390135668752325,0.0,1,0.4901356687523255
*C=CCc1ccccc1,4.334814722491709,0.0,1,0.43481472249170894
*C1CCC1,3.731416399439866,0.0,1,-0.168583600560134
*C1=CCCCC1,3.812688937658463,0.0,1,-0.08731106234153696
*C=CC1CCCCC1,4.171232888530984,0.0,1,0.2712328885309838
*C(C)C=C,3.1146028149451683,0.0,1,-0.7853971850548316
*c1ccc(F)cc1,4.480559428932208,0.0,1,0.5805594289322085
*CCC#N,3.936071246826324,0.0,1,0.03607124682632401
*CC=C(C)CCCC,3.315116074516894,0.0,1,-0.5848839254831057
*C(O)c1ccccc1,3.1632079670436144,0.0,1,-0.7367920329563855
*c1ccc(C)o1,3.5573282116398217,0.0,1,-0.3426717883601782
*CC(F)(F)F,4.159891142147565,0.0,1,0.2598911421475649
*C1CC(F)(F)C1,3.908394446806795,0.0,1,0.00839444680679513
*c1cc(C)cs1,3.968493729597335,0.0,1,0.06849372959733513
*CCC1=CCCCC1,3.883120420789378,0.0,1,-0.016879579210621998
*C(CC)CC(=O)OC,3.5951440104687724,0.0,1,-0.3048559895312275
*CC1CC=CCC1,4.296343126912463,0.0,1,0.3963431269124631
*Cc1ccccc1,2.94953795512306,0.39900717515067485,4,-3.551454869726265
*c1cccn1C,2.594731955052623,0.19249224853343558,3,-2.5022397065191875
*c1cc2ccccc2o1,3.9455734969143657,0.0,1,0.04557349691436574
*c1c(O)cccc1F,4.125689028346296,0.0,1,0.22568902834629645
*c1ccc2[nH]ccc2c1,3.682177219775208,0.0,1,-0.21782278022479185
*C(C)CC(=O)OCC,3.700191221952633,0.0,1,-0.19980877804736696
*CN1CCN(C)CC1,2.642606025287845,0.0,1,-0.742606025287845
