index,smiles,al,solv,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,P_ratio,idx
1805,C=C(C)C[B-](F)(F)F,3.326027879464054,-0.081105100000002,8.0,8.0,4.0,2.0,0.0,122.906,115.85000000000001,0.0,2.4099000000000004,28.69899999999999,48.0,0.4817583657721618,-0.44866701843424234,1.5,1.875,1.875,11.308055555555555,-4.636574074074074,0.24931696660260055,0.9229207198910584,0.38499005804795855,0.8891304228620306,163.27378234992838,377.07905466221365,424.09869797102454,1.9807910459095777,0.3583393471041452,0.005445641119260936,0.5703186511094103,0.5,9.0,0.0,0.4817583657721618,0.26666666666666666,0.4666666666666666,0.0,0.0,0.2,0.0,0.06666666666666667,0.0,188
1832,CCCCCC[B-](O)(O)O,2.2662902544427017,-0.1037891000000286,10.0,10.0,4.0,5.0,3.0,147.00300000000001,130.87499999999997,60.69,0.4825,41.3594,62.0,0.371475628395416,-0.5595728357691839,1.0,1.6,2.0,8.490586734693878,-3.016102607709751,0.7160848429527734,0.994198061305405,0.10756493339640924,0.9903098770248856,137.68582974233067,1267.6216385287935,1280.0252405206893,3.0221843629758727,0.1933362091875123,0.007192533021576591,0.6064610241052898,0.0,8.0,0.0,0.15136428708366118,0.23076923076923078,0.6153846153846152,0.11538461538461539,0.0,0.0,0.0,0.038461538461538464,0.0,189
1833,CCCCCCCC[B-](O)(O)O,2.254317201635859,-0.1009116000000176,12.0,12.0,4.0,7.0,3.0,175.05700000000002,154.89699999999996,60.69,1.2626999999999997,50.59340000000003,74.0,0.3714756284005199,-0.5595728357691783,0.8333333333333334,1.3333333333333333,1.8333333333333333,8.593954790249434,-3.0260567050894434,0.7624813955297904,0.9961408539048432,0.08776901037228381,0.9878510512475348,174.43011916019202,1963.2325333366384,1987.3770755796802,3.4324903833764218,0.18086185582613748,0.005663305488774668,0.6547463520385198,0.0,8.0,0.0,0.15136428708366118,0.25,0.625,0.09375,0.0,0.0,0.0,0.03125,0.0,190
1841,F[B-](F)(F)C1CCC(F)(F)CC1,3.653216037724748,-0.0759918999999627,12.0,12.0,6.0,1.0,0.0,186.93999999999997,177.86799999999997,0.0,3.4133000000000013,36.24300000000001,72.0,0.48087946057777586,-0.44869140471941393,1.0,1.4166666666666667,1.75,12.405555555555555,-4.905833333333333,0.4388238250637713,0.9685635683451723,0.2487661835428331,0.9562561227130169,267.511645154567,1028.3135952521488,1075.3537371710584,2.5183497842780906,0.39168436338859075,0.0035746336282313856,0.665958262181191,0.0,9.0,0.0,0.48087946057777586,0.2857142857142857,0.42857142857142855,0.0,0.0,0.23809523809523808,0.0,0.047619047619047616,0.0,191
1842,Cc1cccc([B-](F)(F)F)c1O,3.909627127016444,-0.0946627999999236,12.0,12.0,5.0,1.0,1.0,174.93800000000002,167.88199999999998,20.23,1.75502,41.55580000000001,66.0,0.5127596365734532,-0.510682292040015,1.25,1.8333333333333333,2.25,12.131203703703704,-5.098518518518519,0.2825741389887965,0.9341757999992927,0.356813080892057,0.7628374726967695,327.07767645308087,699.2655859398852,916.6639172402661,2.3565688152113107,0.10251656710710352,0.002332282291378568,0.2525141833398344,0.8571428571428571,8.0,0.5,0.09140495452223776,0.3684210526315789,0.3684210526315789,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,192
1851,CC(C)=CC[B-](F)(F)F,3.3087458661959004,-0.0825160000000551,9.0,9.0,4.0,2.0,0.0,136.93300000000002,127.861,0.0,2.8000000000000016,33.315999999999995,54.0,0.4815161478819997,-0.4486727443963533,1.3333333333333333,1.7777777777777777,1.8888888888888888,11.43388888888889,-4.607777777777778,0.4092838651537975,0.9641691914165863,0.2652880892974394,0.9289108348253587,177.18607430537978,620.4201049444816,667.9006010960402,2.3132621756163214,0.2904401793075969,0.00524257246776845,0.5819013372851853,0.4,9.0,0.0,0.4815161478819997,0.2777777777777778,0.5000000000000001,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,193
1868,COCC#C[B-](c1ccccc1)(c1ccccc1)c1ccccc1,3.803978541743263,-0.0690878999999995,24.0,24.0,2.0,4.0,1.0,311.213,291.053,9.23,2.3458000000000006,103.63400000000003,118.0,0.14878457977576998,-0.3721706725887847,0.6666666666666666,1.0416666666666667,1.375,5.181242913832199,-1.3623611111111114,0.019451592161976707,0.6187661743912594,0.7855752169138266,0.9298423072909234,2258.5889776310955,2673.3679232306013,2875.076668665899,3.5415971585675576,0.758612581422654,0.0004116916873765061,1.6178633512977583,0.8181818181818182,8.0,1.0,0.036769473268068224,0.49999999999999983,0.4545454545454544,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.0,194
1888,CO[B-](OC)(OC)C(F)(F)C(F)(F)F,4.685957149814566,-0.0744061999999985,14.0,14.0,9.0,4.0,3.0,222.92599999999993,213.85399999999996,27.69,1.6012999999999997,37.783000000000015,86.0,0.46039724561941875,-0.5428870940757974,0.7857142857142857,1.0714285714285714,1.1428571428571428,12.779027777777777,-5.796597222222222,0.059165926188268825,0.7495518144982581,0.6619456755522833,0.9561918270281894,552.8567596092363,798.6110259192805,835.1995942083457,2.2146036102670754,0.8566319166091869,0.00172954713930609,1.0966847295432274,0.0,8.0,0.5,-0.009120890909200208,0.21739130434782608,0.3913043478260869,0.13043478260869565,0.0,0.21739130434782608,0.0,0.043478260869565216,0.0,195
1900,c1c[nH]c([B-](c2ncc[nH]2)(c2ncc[nH]2)c2ncc[nH]2)n1,3.54788310566792,-0.1099265000000286,21.0,21.0,9.0,4.0,4.0,279.096,267.0,114.72000000000001,-2.0435999999999988,78.64080000000001,104.0,0.26044205326827985,-0.3828658913485104,0.5238095238095238,0.8095238095238095,1.0,4.448888888888889,-1.7222222222222223,0.0013651621293784796,0.34414595393935765,0.9389161636627467,0.9799084959960748,1548.555514520653,1616.1642156428118,1649.3011564309222,2.9367175672852346,0.957773669257375,0.0006327887420293098,1.4659717620571522,1.0,7.0,0.6666666666666666,-0.037935576083431934,0.36363636363636354,0.36363636363636354,0.0,0.24242424242424243,0.0,0.0,0.030303030303030304,0.0,196
1931,CC(=O)OC[B-](F)(F)F,3.958915287354953,-0.0874953000000005,9.0,9.0,6.0,2.0,2.0,140.877,135.83700000000002,26.3,0.9361,25.71099999999999,54.0,0.5147594314980307,-0.49565103025522295,1.5555555555555556,2.0,2.111111111111111,11.20125,-4.974444444444444,0.35352643670410117,0.9526376644662232,0.3041076786934845,0.9341269955388842,161.31739744994087,495.5183521030043,530.4614409705042,2.0527907160633356,0.2964313563347112,0.005790615335390329,0.6024249547165297,0.3333333333333333,8.0,1.0,0.06342567396548855,0.21428571428571427,0.3571428571428571,0.14285714285714285,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,197
1937,CCCCCC[B-](CC)(CC)CC,2.574514729751136,-0.0547865999999999,13.0,13.0,1.0,8.0,0.0,183.16799999999998,154.94399999999996,0.0,5.075200000000005,66.14600000000006,80.0,-0.00022062855094614808,-0.18103728595149646,0.6923076923076923,1.2307692307692308,1.6153846153846154,2.381766581632653,0.025564058956915936,0.4700883561079379,0.9726879857128481,0.2321165277395867,0.9819187434535127,380.5283297897127,1609.7427575462314,1639.384896437148,3.147697092439766,0.37636467365458554,0.0025804090433848644,1.0461730240182885,0.0,6.0,0.25,-0.0969368481105345,0.2926829268292683,0.682926829268293,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,198
1954,F[B-](F)(F)CC(F)(F)F,4.159891142147565,-0.0769145000000435,9.0,9.0,7.0,1.0,0.0,150.838,148.822,0.0,2.3960999999999997,19.939999999999998,56.0,0.4866513310175794,-0.4486615961760885,1.0,1.3333333333333333,1.3333333333333333,10.894097222222221,-5.715277777777778,0.2595968583773819,0.9221421325237735,0.3868512471538734,0.9780157403969584,189.9423531921731,480.201660345413,490.9958403639885,1.9618774948187905,0.5356067241511854,0.005149013497834558,0.6012837818316122,0.0,9.0,0.0,0.4866513310175794,0.18181818181818182,0.18181818181818182,0.0,0.0,0.5454545454545455,0.0,0.09090909090909091,0.0,199
1958,CC(C)(C)C(=O)NC[B-](F)(F)F,3.729987796551831,-0.0871465000000171,12.0,12.0,6.0,2.0,1.0,181.97399999999996,169.87799999999996,29.1,1.5352999999999999,41.54270000000001,72.0,0.49656895754360636,-0.4478016815018415,1.3333333333333333,1.75,2.0,11.651930272108844,-4.916666666666666,0.43498715696796464,0.9675529483442545,0.2526683441793611,0.9712300179233625,271.8006686750371,1044.7726214624124,1075.7210981764085,2.563820655920817,0.4325282913832605,0.0035733172499459813,0.8364322860317368,0.16666666666666666,9.0,0.0,0.49656895754360636,0.24999999999999997,0.5,0.041666666666666664,0.041666666666666664,0.125,0.0,0.041666666666666664,0.0,200
1959,O=C(NC[B-](F)(F)F)C1CC1,3.772040423380316,-0.0886608000000706,11.0,11.0,6.0,3.0,1.0,165.931,157.867,29.1,0.8991999999999998,34.8117,64.0,0.4965687786441814,-0.44780168234173634,1.4545454545454546,2.0,2.3636363636363638,11.547574640967499,-4.8644444444444455,0.44878125973799093,0.9710299803042322,0.23895768945644424,0.9027316256062434,254.1341137771577,960.0649477901483,1063.5109267889022,2.619813948272669,0.2648748182067728,0.003552185939105447,0.6119350844254406,0.2,9.0,0.0,0.4965687786441814,0.2631578947368421,0.42105263157894735,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.0,201
1983,CCC(CC(=O)OC)[B-](F)(F)F,3.5951440104687724,-0.0834459999999808,12.0,12.0,6.0,4.0,2.0,182.95799999999997,171.86999999999995,26.3,2.1771000000000003,39.75200000000002,72.0,0.4814264298490647,-0.46907203310731277,1.5,2.0,2.25,12.071800831443689,-4.916388888888889,0.3617052901698147,0.9558856546149859,0.29373902583974076,0.8577762086789648,310.90874004861905,907.9151792025077,1058.4522746332175,2.494693256995107,0.235635309594958,0.0027589324396117914,0.6403551001931124,0.16666666666666666,8.0,1.0,0.08058403987513699,0.2608695652173913,0.4782608695652173,0.08695652173913043,0.0,0.13043478260869565,0.0,0.043478260869565216,0.0,202
1995,F[B-](F)(F)CC=Cc1ccccc1,3.570182916514091,-0.0786527999999862,13.0,13.0,4.0,3.0,0.0,184.97700000000003,175.90499999999997,0.0,3.547200000000002,49.361000000000026,70.0,0.48151816390681307,-0.4486727295534376,1.0769230769230769,1.6923076923076923,2.230769230769231,11.769620181405896,-4.687274659863944,0.5926383752045007,0.9868229693680759,0.16180366846142094,0.9230124107449511,257.29874089333697,1467.7660486432328,1590.191021872196,2.9935371961702213,0.12262870017254471,0.003587318023944724,0.4273370742564191,0.8888888888888888,9.0,0.0,0.48151816390681296,0.40909090909090917,0.40909090909090917,0.0,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,203
1996,CC(=O)OC=CC[B-](F)(F)F,3.431989396793782,-0.08376439999995,11.0,11.0,6.0,3.0,2.0,166.91499999999996,159.85899999999998,26.3,1.9105999999999999,34.791,64.0,0.4816304907866482,-0.44867162185596016,1.5454545454545454,2.090909090909091,2.4545454545454546,11.450848922902495,-4.809986772486773,0.607521117253261,0.9878047731329554,0.15569755995438825,0.952801765576466,192.01557885654674,1175.052342543461,1233.2600389678419,2.7909456655976217,0.17040063700054572,0.004962106570989723,0.5342773207247771,0.6,9.0,0.0,0.4816304907866482,0.2777777777777778,0.38888888888888895,0.1111111111111111,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,204
2044,CC(C[B-](F)(F)F)c1ccccc1,3.666214963465401,-0.0810335000001032,13.0,13.0,4.0,3.0,0.0,186.99300000000002,175.905,0.0,3.637500000000002,48.74200000000003,72.0,0.47841876394155924,-0.4488449110287025,1.1538461538461537,1.6923076923076923,2.1538461538461537,12.054203514739228,-4.6721674225245655,0.3612003062436938,0.9550950150818958,0.29629969990824034,0.906710570593349,339.94781077918856,1040.2787231273387,1147.3106820036112,2.5996872668483,0.4113453645864806,0.0026672052057493565,0.8473345126586006,0.6666666666666666,9.0,0.0,0.47841876394155924,0.375,0.45833333333333337,0.0,0.0,0.125,0.0,0.041666666666666664,0.0,205
2045,O[B-](F)(F)c1ccccc1,4.386369599422155,-0.0916597000000365,10.0,10.0,4.0,1.0,1.0,142.921,136.873,20.23,0.7638,36.264800000000015,54.0,0.47312620793315163,-0.549043519380751,1.1,1.6,1.9,12.072592592592592,-4.303888888888888,0.35231949758813913,0.9538241707332661,0.30036552952194284,0.8585423144311399,193.566248119348,553.2752540567304,644.4356262432145,2.2061945220060064,0.08784743064110176,0.00443539265121151,0.19603272797285398,1.0,8.0,0.0,0.1520284568542118,0.375,0.375,0.0625,0.0,0.125,0.0,0.0625,0.0,206
2054,O=C(CCCCO)[B-](F)(F)F,3.5359726392674378,-0.0899402000000009,11.0,11.0,6.0,5.0,2.0,168.93099999999998,159.85899999999998,37.3,1.1047,35.0218,66.0,0.5443380449156932,-0.443084007226128,1.2727272727272727,1.8181818181818181,2.1818181818181817,11.52691232048375,-5.306068594104309,0.6009447311976949,0.9872176356684261,0.15937797785529495,0.9616360190760945,196.1367286676562,1183.426628249863,1230.6388329618278,2.7795046220225936,0.26296578862632564,0.004902885989831809,0.6424899124587329,0.2,9.0,0.0,0.5443380449156932,0.25,0.44999999999999996,0.1,0.0,0.15000000000000002,0.0,0.05,0.0,207
2056,O=C(c1ccccc1)[B-](F)(F)F,3.7599013805276464,-0.0830964000000449,12.0,12.0,5.0,2.0,1.0,172.92199999999994,167.88199999999995,17.07,2.2559000000000005,39.850500000000004,64.0,0.5491279371749318,-0.442861944968003,1.0833333333333333,1.5833333333333333,2.0,11.847819349962208,-5.390185185185185,0.4008365976311083,0.9635824973224008,0.2674112392064431,0.8467405401653589,261.54510403500717,828.1657993336541,978.0632437557822,2.4451833382137353,0.07626188193001825,0.003237455135279553,0.1541647819710481,1.0,9.0,0.0,0.5491279371749318,0.411764705882353,0.29411764705882354,0.058823529411764705,0.0,0.1764705882352941,0.0,0.058823529411764705,0.0,208
2060,Cc1cc([B-](F)(F)F)cnc1F,4.597645000779796,-0.0787359999999353,12.0,12.0,6.0,1.0,1.0,177.91700000000003,172.87699999999998,12.89,1.58352,37.64400000000002,66.0,0.5106521836495622,-0.44482505019396407,1.3333333333333333,1.9166666666666667,2.3333333333333335,12.41537037037037,-5.066666666666666,0.43630878254682115,0.9694466892644387,0.24530209268210265,0.8558410949355586,270.40374773221833,943.4189370480858,1102.3295593431646,2.5512900193284467,0.11664051828888967,0.0031650489392739505,0.28492445232440333,0.8333333333333334,9.0,0.0,0.5106521836495622,0.35294117647058826,0.29411764705882354,0.0,0.058823529411764705,0.23529411764705882,0.0,0.058823529411764705,0.0,209
2073,F[B-](F)(F)C1CC2CCC1C2,3.695603365807781,-0.0800277999999252,11.0,11.0,4.0,1.0,0.0,162.97099999999998,151.88299999999998,0.0,3.024000000000002,38.276,64.0,0.4811528538951273,-0.44868519792254613,1.0,1.7272727272727273,2.0,12.28087962962963,-4.529259259259258,0.21464340616208644,0.9048705729359309,0.42568679358725714,0.9464621862732788,256.231397410523,569.6989717284022,601.9247044317826,2.0930128827660948,0.6954202581351338,0.0036937791224581954,0.8917931288919202,0.0,9.0,0.0,0.4811528538951273,0.31818181818181823,0.5000000000000001,0.0,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,210
2098,O=C1CCCC([B-](F)(F)F)C1,3.843070559153119,-0.0819214000000556,11.0,11.0,5.0,1.0,1.0,164.94299999999998,155.87099999999998,17.07,2.3471,36.303000000000004,64.0,0.48130077257014925,-0.4486835688367454,1.3636363636363635,2.0,2.3636363636363638,12.024907407407408,-4.7773611111111105,0.322519709265387,0.9467412586525863,0.32199532475630227,0.8451572205454779,269.3124833881614,706.8779339911324,836.3863158323396,2.3440466902919597,0.38008090049681004,0.003138202915485907,0.6311770494104256,0.16666666666666666,9.0,0.0,0.48130077257014925,0.3,0.44999999999999996,0.05,0.0,0.15000000000000002,0.0,0.05,0.0,211
2117,C[B-](C)(C)N,2.728792957454273,-0.075938399999984,5.0,5.0,2.0,0.0,1.0,71.94000000000001,60.852,26.02,0.78,27.53339999999999,32.0,0.047488407231841535,-0.5022829268232232,1.2,1.2,1.2,5.416666666666666,-0.5,0.002675226555360868,0.40455846159591974,0.9145121383290342,0.9653642610533087,112.50373829707452,118.75959173744089,123.02049757659593,1.5691897023662162,0.7710175497297985,0.008580730522075562,0.842474968213958,0.0,7.0,0.0,0.047488407231841535,0.1875,0.6875,0.0,0.0625,0.0,0.0,0.0625,0.0,212
2138,C#C[B-](C#C)(C#C)C#C,4.863531128672857,-0.0752187999999591,9.0,9.0,1.0,0.0,0.0,110.93199999999997,106.89999999999998,0.0,0.12479999999999986,41.086,40.0,0.2695576654692845,-0.273518021302067,0.6666666666666666,0.8888888888888888,0.8888888888888888,4.989583333333333,-1.8333333333333335,0.0005786844317590086,0.2818301784225931,0.9594643039375094,0.9843553021107057,354.079988531185,363.2657438652043,369.03925146364435,2.212832074094335,0.9641799174509983,0.0027800365284524125,1.1176179599432055,0.0,6.0,0.5,-0.16373270981084964,0.6153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,213
2184,CCO[B-](F)(F)F,4.809668717935928,-0.0896503000000166,7.0,7.0,5.0,2.0,1.0,112.867,107.82700000000001,9.23,1.367,20.703999999999994,44.0,0.6370762127829538,-0.5080069683509089,1.4285714285714286,1.8571428571428572,1.8571428571428572,10.89625,-4.993055555555555,0.24152126290659814,0.915963624764708,0.4012613090093502,0.9621867418815938,120.59419852932041,289.17350456543784,300.53781867743027,1.7738794671229627,0.3553456042345607,0.00797871500964165,0.5599299582783247,0.0,8.0,0.5,0.0023013341140870947,0.16666666666666666,0.41666666666666663,0.08333333333333333,0.0,0.25,0.0,0.08333333333333333,0.0,214
2260,c1coc([B-](c2ccco2)(c2ccco2)c2ccco2)c1,3.6604896673049816,-0.0737423999999009,21.0,21.0,5.0,4.0,4.0,279.08,266.9839999999999,52.56,1.4360000000000002,79.12200000000004,104.0,0.2629083995349927,-0.5090999764105595,0.47619047619047616,0.7619047619047619,0.9523809523809523,5.718194444444444,-1.7222222222222223,0.0026012399961959196,0.3992596529797654,0.9168378970693114,0.9741770681216244,1526.6520407465664,1622.1290741256878,1665.1275494027207,2.9367675179862864,0.9401903805024951,0.0006381133631768707,1.5123865458318593,1.0,8.0,1.0,-0.036191312773359914,0.48484848484848464,0.36363636363636354,0.12121212121212122,0.0,0.0,0.0,0.030303030303030304,0.0,215
2264,CCCC[B-](O)(O)O,2.3576990703232883,-0.1053441999999904,8.0,8.0,4.0,3.0,3.0,118.94899999999997,106.85299999999998,60.69,-0.2977,32.125399999999985,50.0,0.37147546004475185,-0.5595728365748147,1.25,1.75,1.875,8.32236111111111,-3.0018055555555554,0.5154793214029564,0.9786742092470373,0.20541857792002752,0.9780023828819341,122.79255234617851,584.6180516421965,597.7675125079654,2.342283700654438,0.2604262794735303,0.007964671832251975,0.6418720671198253,0.0,8.0,0.0,0.15136428708106156,0.2,0.6,0.15000000000000002,0.0,0.0,0.0,0.05,0.0,216
2333,CC(C)(C)[B-](c1ccccc1)(c1ccccc1)c1ccccc1,2.376956637300085,-0.0560213999999632,23.0,23.0,1.0,3.0,0.0,299.24600000000004,275.054,0.0,3.9569000000000027,103.69700000000005,116.0,0.08624234341222872,-0.19943861213163586,0.4782608695652174,0.7391304347826086,0.9565217391304348,2.361111111111111,-1.0575000000000006,0.048242402974474595,0.6982386665347007,0.7158650463291548,0.7459355898538153,1691.0348310798254,1762.068242685065,2362.225729208585,3.1171518757204395,0.7023824966030743,0.00044111190150796095,1.4253243011963321,0.8181818181818182,6.0,0.6666666666666666,-0.09685295918701321,0.46808510638297846,0.5106382978723402,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,217
2342,NCC[B-](F)(F)F,3.712719389023922,-0.0955854000000044,7.0,7.0,5.0,2.0,1.0,111.883,105.83500000000001,26.02,0.7925000000000002,22.9394,44.0,0.479061296672697,-0.4488294894768883,1.2857142857142858,1.7142857142857142,1.7142857142857142,11.038472222222222,-4.618055555555555,0.20596063390408456,0.9001614970449777,0.4355562871062071,0.950682380883394,128.8311615306649,281.19790484411124,295.78533324959307,1.776021454887064,0.5060609445097692,0.007379289060101416,0.6012082866850473,0.0,9.0,0.0,0.479061296672697,0.15384615384615385,0.46153846153846156,0.0,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.0,218
2392,O=C1CCCN1CC[B-](F)(F)F,4.375460515622425,-0.0935513000000582,12.0,12.0,6.0,3.0,1.0,179.958,169.87799999999996,20.310000000000002,1.4562000000000002,39.69900000000001,70.0,0.47955416096249404,-0.4488184233266629,1.4166666666666667,2.0833333333333335,2.5,11.760667989417989,-4.734166666666667,0.5306017166205108,0.9811625009201115,0.193184230174702,0.9144760667536372,255.11363967585706,1207.631272878779,1320.5717642954114,2.780870301911633,0.2703900992253514,0.0035845831995323907,0.6445551541431896,0.16666666666666666,9.0,0.0,0.47955416096249404,0.27272727272727276,0.45454545454545464,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.045454545454545456,0.0,219
2395,CC(C)(C)C(O)[B-](F)(F)F,3.566278068612396,-0.0802805999999236,10.0,10.0,5.0,1.0,1.0,154.94799999999998,143.85999999999999,20.23,1.7799999999999998,34.53979999999999,62.0,0.5064283680412631,-0.4472918706996453,1.2,1.5,1.5,11.757615740740741,-5.104166666666667,0.15300181159257129,0.8719121690919465,0.4896623013765476,0.8917903700508641,271.96850277611094,495.3186942328574,555.4205459794396,2.065969770742016,0.7321743309375451,0.0032790207724348176,0.8603076916036828,0.0,9.0,0.0,0.5064283680412631,0.23809523809523808,0.5238095238095237,0.047619047619047616,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,220
2396,CC(C)C(O)[B-](F)(F)F,3.54372791210985,-0.083432299999913,9.0,9.0,5.0,2.0,1.0,140.921,131.849,20.23,1.3899000000000001,29.922799999999988,56.0,0.506156038656773,-0.4472982987715622,1.2222222222222223,1.5555555555555556,1.5555555555555556,11.512407407407407,-5.050925925925926,0.1988083272619344,0.9015475003153882,0.4326801412996386,0.8159707487958197,224.16961164860288,422.75073065464807,518.0954480029197,2.03312017448037,0.4035912007213165,0.003639970390254745,0.6411084101812414,0.0,9.0,0.0,0.506156038656773,0.2222222222222222,0.5000000000000001,0.05555555555555555,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,221
2399,O=C(c1cccs1)[B-](F)(F)F,3.8125692071282296,-0.0838741999999683,11.0,11.0,6.0,2.0,2.0,178.95099999999996,175.92699999999996,17.07,2.3174,37.72749999999999,60.0,0.5499748912542956,-0.4428434240738308,1.4545454545454546,2.090909090909091,2.4545454545454546,11.732037037037037,-5.3519907407407405,0.36328490125230506,0.9562081332760546,0.29268755671658303,0.8199663154329134,267.21849349653047,748.6145498834926,912.9820771823419,2.321470869227201,0.0859977796217376,0.0030685238312054166,0.19385306309883074,1.0,9.0,0.0,0.5499748912542956,0.3571428571428571,0.21428571428571427,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,222
2404,O=C(c1ccccn1)[B-](F)(F)F,3.779768484739148,-0.0939994000000297,12.0,12.0,6.0,2.0,2.0,173.90999999999997,169.87799999999996,29.96,1.6509,37.645500000000006,64.0,0.550751487090438,-0.44282590113237214,1.3333333333333333,2.0,2.4166666666666665,11.807819349962207,-5.452685185185185,0.40826107560938124,0.9648871742300341,0.2626646931096368,0.8459069335116796,255.966853453883,824.336661019873,974.5004188554641,2.430568800189295,0.07512578435799057,0.0033047518539898947,0.16961165634942388,1.0,9.0,0.0,0.550751487090438,0.375,0.25,0.0625,0.0625,0.1875,0.0,0.0625,0.0,223
2407,N#CCCC[B-](F)(F)F,3.833943827541905,-0.0819323000000622,9.0,9.0,5.0,3.0,1.0,135.905,129.857,23.79,2.13758,28.731999999999992,52.0,0.47787083392465785,-0.44885741660597367,1.3333333333333333,1.8888888888888888,2.2222222222222223,11.332066326530612,-4.660694444444444,0.4412197177838087,0.9695428923254255,0.2449215791661662,0.9268728803278167,169.3458032011254,640.8664884443047,691.428675977274,2.350446329042063,0.3785194959408774,0.005473255686336709,0.5747269434759734,0.0,9.0,0.0,0.47787083392465785,0.26666666666666666,0.39999999999999997,0.0,0.06666666666666667,0.2,0.0,0.06666666666666667,0.0,224
2409,O=C(c1ccoc1)[B-](F)(F)F,3.773390112969676,-0.0833721000000196,11.0,11.0,6.0,2.0,2.0,162.88299999999998,159.85899999999998,30.21,1.8488999999999998,32.116499999999995,60.0,0.5492493193289757,-0.4719926907191056,1.4545454545454546,2.090909090909091,2.4545454545454546,11.683703703703703,-5.422407407407407,0.37844308638047586,0.9593675245972741,0.28215944561204853,0.849379495707892,226.99607336922358,683.3221900751769,804.495744868059,2.2943286781805012,0.10728381829778771,0.003741824618817622,0.19088452637186215,1.0,8.0,1.0,0.09083020910902248,0.3571428571428571,0.21428571428571427,0.14285714285714285,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,225
2441,CCCC[B-](CCCC)(CCCC)NCCCOC,2.3218669886545533,-0.0577884000000494,19.0,19.0,3.0,14.0,2.0,270.28999999999996,232.99399999999994,21.259999999999998,4.958300000000004,89.39470000000007,116.0,0.059191354508968674,-0.48802291476958515,0.7894736842105263,1.263157894736842,1.631578947368421,5.166939720332577,-0.3270748299319728,0.08644717031837526,0.8069439089500534,0.5906280790890387,0.840286240278272,1595.7953838041026,2270.337206755156,2701.861696561047,3.485671024105821,0.5769500924886254,0.0005265626463182101,1.4046187516447863,0.0,7.0,0.3333333333333333,-0.038454536463956746,0.28571428571428564,0.6607142857142859,0.017857142857142856,0.017857142857142856,0.0,0.0,0.017857142857142856,0.0,226
2518,[BH3-]OC,3.442819567290971,-0.0961367000000166,3.0,3.0,2.0,0.0,1.0,44.870000000000005,38.822,9.23,-1.0868000000000002,16.947999999999997,20.0,0.06780787005979881,-0.6012937038608462,2.0,2.0,2.0,4.5,0.26388888888888884,0.46354260899819905,0.9732516166895294,0.22974179117264903,0.8906767102676062,13.179832831735748,51.096363828841426,57.3680250530963,1.1642673256369112,0.41109383538645816,0.06757875624362578,0.4509341652714748,0.0,8.0,0.5,-0.012968339985284587,0.1111111111111111,0.6666666666666667,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,227
2521,C=CC(C)[B-](F)(F)F,3.1146028149451683,-0.0806448999999815,8.0,8.0,4.0,2.0,0.0,122.906,115.85000000000001,0.0,2.4099000000000004,28.69899999999999,48.0,0.484281774734997,-0.44851120898662505,1.5,1.875,1.875,11.44074074074074,-4.680555555555555,0.11234858467225775,0.8324701110651073,0.5540699542325391,0.7542583699026078,202.64809152558684,275.8659227239273,365.74459592612544,1.853259389138701,0.3356176892627587,0.0037220107242281787,0.5032893570714688,0.5,9.0,0.0,0.484281774734997,0.26666666666666666,0.4666666666666666,0.0,0.0,0.2,0.0,0.06666666666666667,0.0,228
